Periode_laporan,org,sector,kategory_ub,saluran_umpan_balik,status,Kabupaten/kota,Kecamatan,Desa/posko/huntara,LAT,LON
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Ucapan Terima Kasih,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Apr/19,STC,Pendidikan,Informasi/laporan,Kotak Saran,Selesai,Palu,Palu Timur,,-0.8959228,119.876159
Jan/19,JMK/OXFAM,Sektor Lain,Ucapan Terima Kasih,Tatap Muka,Selesai,Sigi,Dolo,,-1.0140311,119.867469
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo,,-1.0140311,119.867469
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo,,-1.0140311,119.867469
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo,,-1.0140311,119.867469
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Labuan,,-0.6088944,119.907215
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo,,-1.0140311,119.867469
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Sigi,Dolo,,-1.0140311,119.867469
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Sindue Tombusabora,,-0.4690712,119.838274
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa Tengah,,-0.7590065,119.718185
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa Tengah,,-0.7590065,119.718185
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa Tengah,,-0.7590065,119.718185
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa Tengah,,-0.7590065,119.718185
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa Tengah,,-0.7590065,119.718185
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
Jan/19,JMK/OXFAM,Sektor Lain,Permintaan Bantuan,Kotak Saran,Selesai,Donggala,Banawa,,-0.7373055,119.755588
